B01003_001E,NAME,GEOID,state,county
3304,"Aleutians East Borough, Alaska",05000US02013,02,013
5684,"Aleutians West Census Area, Alaska",05000US02016,02,016
299107,"Anchorage Municipality, Alaska",05000US02020,02,020
17776,"Bethel Census Area, Alaska",05000US02050,02,050
970,"Bristol Bay Borough, Alaska",05000US02060,02,060
2060,"Denali Borough, Alaska",05000US02068,02,068
4979,"Dillingham Census Area, Alaska",05000US02070,02,070
99705,"Fairbanks North Star Borough, Alaska",05000US02090,02,090
2560,"Haines Borough, Alaska",05000US02100,02,100
2128,"Hoonah-Angoon Census Area, Alaska",05000US02105,02,105
32531,"Juneau City and Borough, Alaska",05000US02110,02,110
57221,"Kenai Peninsula Borough, Alaska",05000US02122,02,122
13699,"Ketchikan Gateway Borough, Alaska",05000US02130,02,130
13973,"Kodiak Island Borough, Alaska",05000US02150,02,150
7914,"Kusilvak Census Area, Alaska",05000US02158,02,158
1474,"Lake and Peninsula Borough, Alaska",05000US02164,02,164
96178,"Matanuska-Susitna Borough, Alaska",05000US02170,02,170
9854,"Nome Census Area, Alaska",05000US02180,02,180
9667,"North Slope Borough, Alaska",05000US02185,02,185
7732,"Northwest Arctic Borough, Alaska",05000US02188,02,188
3221,"Petersburg Borough, Alaska",05000US02195,02,195
6376,"Prince of Wales-Hyder Census Area, Alaska",05000US02198,02,198
8943,"Sitka City and Borough, Alaska",05000US02220,02,220
999,"Skagway Municipality, Alaska",05000US02230,02,230
7029,"Southeast Fairbanks Census Area, Alaska",05000US02240,02,240
9617,"Valdez-Cordova Census Area, Alaska",05000US02261,02,261
2387,"Wrangell City and Borough, Alaska",05000US02275,02,275
643,"Yakutat City and Borough, Alaska",05000US02282,02,282
5644,"Yukon-Koyukuk Census Area, Alaska",05000US02290,02,290
55221,"Autauga County, Alabama",05000US01001,01,001
195121,"Baldwin County, Alabama",05000US01003,01,003
26932,"Barbour County, Alabama",05000US01005,01,005
22604,"Bibb County, Alabama",05000US01007,01,007
57710,"Blount County, Alabama",05000US01009,01,009
10678,"Bullock County, Alabama",05000US01011,01,011
20354,"Butler County, Alabama",05000US01013,01,013
116648,"Calhoun County, Alabama",05000US01015,01,015
34079,"Chambers County, Alabama",05000US01017,01,017
26008,"Cherokee County, Alabama",05000US01019,01,019
43819,"Chilton County, Alabama",05000US01021,01,021
13395,"Choctaw County, Alabama",05000US01023,01,023
25070,"Clarke County, Alabama",05000US01025,01,025
13537,"Clay County, Alabama",05000US01027,01,027
15002,"Cleburne County, Alabama",05000US01029,01,029
50884,"Coffee County, Alabama",05000US01031,01,031
54444,"Colbert County, Alabama",05000US01033,01,033
12865,"Conecuh County, Alabama",05000US01035,01,035
11027,"Coosa County, Alabama",05000US01037,01,037
37886,"Covington County, Alabama",05000US01039,01,039
13938,"Crenshaw County, Alabama",05000US01041,01,041
80965,"Cullman County, Alabama",05000US01043,01,043
49866,"Dale County, Alabama",05000US01045,01,045
42154,"Dallas County, Alabama",05000US01047,01,047
71068,"DeKalb County, Alabama",05000US01049,01,049
80763,"Elmore County, Alabama",05000US01051,01,051
37935,"Escambia County, Alabama",05000US01053,01,053
103766,"Etowah County, Alabama",05000US01055,01,055
16896,"Fayette County, Alabama",05000US01057,01,057
31634,"Franklin County, Alabama",05000US01059,01,059
26815,"Geneva County, Alabama",05000US01061,01,061
8697,"Greene County, Alabama",05000US01063,01,063
15256,"Hale County, Alabama",05000US01065,01,065
17252,"Henry County, Alabama",05000US01067,01,067
103534,"Houston County, Alabama",05000US01069,01,069
52860,"Jackson County, Alabama",05000US01071,01,071
659026,"Jefferson County, Alabama",05000US01073,01,073
14133,"Lamar County, Alabama",05000US01075,01,075
92737,"Lauderdale County, Alabama",05000US01077,01,077
33586,"Lawrence County, Alabama",05000US01079,01,079
150982,"Lee County, Alabama",05000US01081,01,081
88805,"Limestone County, Alabama",05000US01083,01,083
10742,"Lowndes County, Alabama",05000US01085,01,085
20018,"Macon County, Alabama",05000US01087,01,087
346438,"Madison County, Alabama",05000US01089,01,089
20306,"Marengo County, Alabama",05000US01091,01,091
30387,"Marion County, Alabama",05000US01093,01,093
94318,"Marshall County, Alabama",05000US01095,01,095
414251,"Mobile County, Alabama",05000US01097,01,097
22217,"Monroe County, Alabama",05000US01099,01,099
228138,"Montgomery County, Alabama",05000US01101,01,101
119786,"Morgan County, Alabama",05000US01103,01,103
10038,"Perry County, Alabama",05000US01105,01,105
19856,"Pickens County, Alabama",05000US01107,01,107
33155,"Pike County, Alabama",05000US01109,01,109
22648,"Randolph County, Alabama",05000US01111,01,111
58302,"Russell County, Alabama",05000US01113,01,113
85864,"St. Clair County, Alabama",05000US01115,01,115
203530,"Shelby County, Alabama",05000US01117,01,117
13341,"Sumter County, Alabama",05000US01119,01,119
81437,"Talladega County, Alabama",05000US01121,01,121
41153,"Tallapoosa County, Alabama",05000US01123,01,123
200458,"Tuscaloosa County, Alabama",05000US01125,01,125
65923,"Walker County, Alabama",05000US01127,01,127
16997,"Washington County, Alabama",05000US01129,01,129
11235,"Wilcox County, Alabama",05000US01131,01,131
24130,"Winston County, Alabama",05000US01133,01,133
18731,"Arkansas County, Arkansas",05000US05001,05,001
21229,"Ashley County, Arkansas",05000US05003,05,003
41040,"Baxter County, Arkansas",05000US05005,05,005
238198,"Benton County, Arkansas",05000US05007,05,007
37227,"Boone County, Arkansas",05000US05009,05,009
11206,"Bradley County, Arkansas",05000US05011,05,011
5245,"Calhoun County, Arkansas",05000US05013,05,013
27635,"Carroll County, Arkansas",05000US05015,05,015
11353,"Chicot County, Arkansas",05000US05017,05,017
22751,"Clark County, Arkansas",05000US05019,05,019
15400,"Clay County, Arkansas",05000US05021,05,021
25711,"Cleburne County, Arkansas",05000US05023,05,023
8510,"Cleveland County, Arkansas",05000US05025,05,025
24327,"Columbia County, Arkansas",05000US05027,05,027
21110,"Conway County, Arkansas",05000US05029,05,029
101409,"Craighead County, Arkansas",05000US05031,05,031
61748,"Crawford County, Arkansas",05000US05033,05,033
49765,"Crittenden County, Arkansas",05000US05035,05,035
17467,"Cross County, Arkansas",05000US05037,05,037
7868,"Dallas County, Arkansas",05000US05039,05,039
12379,"Desha County, Arkansas",05000US05041,05,041
18740,"Drew County, Arkansas",05000US05043,05,043
119343,"Faulkner County, Arkansas",05000US05045,05,045
17866,"Franklin County, Arkansas",05000US05047,05,047
12224,"Fulton County, Arkansas",05000US05049,05,049
96954,"Garland County, Arkansas",05000US05051,05,051
18054,"Grant County, Arkansas",05000US05053,05,053
43382,"Greene County, Arkansas",05000US05055,05,055
22336,"Hempstead County, Arkansas",05000US05057,05,057
33316,"Hot Spring County, Arkansas",05000US05059,05,059
13555,"Howard County, Arkansas",05000US05061,05,061
36952,"Independence County, Arkansas",05000US05063,05,063
13480,"Izard County, Arkansas",05000US05065,05,065
17597,"Jackson County, Arkansas",05000US05067,05,067
73548,"Jefferson County, Arkansas",05000US05069,05,069
25930,"Johnson County, Arkansas",05000US05071,05,071
7270,"Lafayette County, Arkansas",05000US05073,05,073
17029,"Lawrence County, Arkansas",05000US05075,05,075
9966,"Lee County, Arkansas",05000US05077,05,077
14062,"Lincoln County, Arkansas",05000US05079,05,079
12720,"Little River County, Arkansas",05000US05081,05,081
22001,"Logan County, Arkansas",05000US05083,05,083
70691,"Lonoke County, Arkansas",05000US05085,05,085
15702,"Madison County, Arkansas",05000US05087,05,087
16458,"Marion County, Arkansas",05000US05089,05,089
43652,"Miller County, Arkansas",05000US05091,05,091
44864,"Mississippi County, Arkansas",05000US05093,05,093
7713,"Monroe County, Arkansas",05000US05095,05,095
9197,"Montgomery County, Arkansas",05000US05097,05,097
8793,"Nevada County, Arkansas",05000US05099,05,099
8052,"Newton County, Arkansas",05000US05101,05,101
25044,"Ouachita County, Arkansas",05000US05103,05,103
10300,"Perry County, Arkansas",05000US05105,05,105
20391,"Phillips County, Arkansas",05000US05107,05,107
11087,"Pike County, Arkansas",05000US05109,05,109
24210,"Poinsett County, Arkansas",05000US05111,05,111
20364,"Polk County, Arkansas",05000US05113,05,113
62830,"Pope County, Arkansas",05000US05115,05,115
8402,"Prairie County, Arkansas",05000US05117,05,117
390463,"Pulaski County, Arkansas",05000US05119,05,119
17695,"Randolph County, Arkansas",05000US05121,05,121
27345,"St. Francis County, Arkansas",05000US05123,05,123
113833,"Saline County, Arkansas",05000US05125,05,125
10870,"Scott County, Arkansas",05000US05127,05,127
7965,"Searcy County, Arkansas",05000US05129,05,129
127273,"Sebastian County, Arkansas",05000US05131,05,131
17268,"Sevier County, Arkansas",05000US05133,05,133
17055,"Sharp County, Arkansas",05000US05135,05,135
12512,"Stone County, Arkansas",05000US05137,05,137
40633,"Union County, Arkansas",05000US05139,05,139
17002,"Van Buren County, Arkansas",05000US05141,05,141
216432,"Washington County, Arkansas",05000US05143,05,143
78660,"White County, Arkansas",05000US05145,05,145
6983,"Woodruff County, Arkansas",05000US05147,05,147
21835,"Yell County, Arkansas",05000US05149,05,149
72124,"Apache County, Arizona",05000US04001,04,001
129647,"Cochise County, Arizona",05000US04003,04,003
136701,"Coconino County, Arizona",05000US04005,04,005
53165,"Gila County, Arizona",05000US04007,04,007
37407,"Graham County, Arizona",05000US04009,04,009
9023,"Greenlee County, Arizona",05000US04011,04,011
20335,"La Paz County, Arizona",05000US04012,04,012
4018143,"Maricopa County, Arizona",05000US04013,04,013
203362,"Mohave County, Arizona",05000US04015,04,015
107656,"Navajo County, Arizona",05000US04017,04,017
998537,"Pima County, Arizona",05000US04019,04,019
389772,"Pinal County, Arizona",05000US04021,04,021
47073,"Santa Cruz County, Arizona",05000US04023,04,023
215996,"Yavapai County, Arizona",05000US04025,04,025
202987,"Yuma County, Arizona",05000US04027,04,027
1584983,"Alameda County, California",05000US06001,06,001
1131,"Alpine County, California",05000US06003,06,003
36995,"Amador County, California",05000US06005,06,005
222564,"Butte County, California",05000US06007,06,007
44767,"Calaveras County, California",05000US06009,06,009
21396,"Colusa County, California",05000US06011,06,011
1096068,"Contra Costa County, California",05000US06013,06,013
27788,"Del Norte County, California",05000US06015,06,015
182093,"El Dorado County, California",05000US06017,06,017
956749,"Fresno County, California",05000US06019,06,019
28029,"Glenn County, California",05000US06021,06,021
135034,"Humboldt County, California",05000US06023,06,023
178206,"Imperial County, California",05000US06025,06,025
18373,"Inyo County, California",05000US06027,06,027
865736,"Kern County, California",05000US06029,06,029
150998,"Kings County, California",05000US06031,06,031
64158,"Lake County, California",05000US06033,06,033
32645,"Lassen County, California",05000US06035,06,035
10038388,"Los Angeles County, California",05000US06037,06,037
153187,"Madera County, California",05000US06039,06,039
258349,"Marin County, California",05000US06041,06,041
17789,"Mariposa County, California",05000US06043,06,043
87544,"Mendocino County, California",05000US06045,06,045
263885,"Merced County, California",05000US06047,06,047
9184,"Modoc County, California",05000US06049,06,049
14146,"Mono County, California",05000US06051,06,051
428441,"Monterey County, California",05000US06053,06,053
140295,"Napa County, California",05000US06055,06,055
98570,"Nevada County, California",05000US06057,06,057
3116069,"Orange County, California",05000US06059,06,059
366280,"Placer County, California",05000US06061,06,061
18966,"Plumas County, California",05000US06063,06,063
2298032,"Riverside County, California",05000US06065,06,065
1465832,"Sacramento County, California",05000US06067,06,067
57557,"San Benito County, California",05000US06069,06,069
2094769,"San Bernardino County, California",05000US06071,06,071
3223096,"San Diego County, California",05000US06073,06,073
840763,"San Francisco County, California",05000US06075,06,075
708554,"San Joaquin County, California",05000US06077,06,077
276517,"San Luis Obispo County, California",05000US06079,06,079
748731,"San Mateo County, California",05000US06081,06,081
435850,"Santa Barbara County, California",05000US06083,06,083
1868149,"Santa Clara County, California",05000US06085,06,085
269278,"Santa Cruz County, California",05000US06087,06,087
178942,"Shasta County, California",05000US06089,06,089
3021,"Sierra County, California",05000US06091,06,091
43895,"Siskiyou County, California",05000US06093,06,093
425753,"Solano County, California",05000US06095,06,095
495078,"Sonoma County, California",05000US06097,06,097
527367,"Stanislaus County, California",05000US06099,06,099
95247,"Sutter County, California",05000US06101,06,101
63152,"Tehama County, California",05000US06103,06,103
13373,"Trinity County, California",05000US06105,06,105
454033,"Tulare County, California",05000US06107,06,107
54079,"Tuolumne County, California",05000US06109,06,109
840833,"Ventura County, California",05000US06111,06,111
207320,"Yolo County, California",05000US06113,06,113
73437,"Yuba County, California",05000US06115,06,115
471206,"Adams County, Colorado",05000US08001,08,001
16269,"Alamosa County, Colorado",05000US08003,08,003
608310,"Arapahoe County, Colorado",05000US08005,08,005
12174,"Archuleta County, Colorado",05000US08007,08,007
3701,"Baca County, Colorado",05000US08009,08,009
5895,"Bent County, Colorado",05000US08011,08,011
310032,"Boulder County, Colorado",05000US08013,08,013
60699,"Broomfield County, Colorado",05000US08014,08,014
18309,"Chaffee County, Colorado",05000US08015,08,015
2002,"Cheyenne County, Colorado",05000US08017,08,017
9136,"Clear Creek County, Colorado",05000US08019,08,019
8249,"Conejos County, Colorado",05000US08021,08,021
3581,"Costilla County, Colorado",05000US08023,08,023
5551,"Crowley County, Colorado",05000US08025,08,025
4303,"Custer County, Colorado",05000US08027,08,027
30214,"Delta County, Colorado",05000US08029,08,029
649654,"Denver County, Colorado",05000US08031,08,031
1862,"Dolores County, Colorado",05000US08033,08,033
306974,"Douglas County, Colorado",05000US08035,08,035
52576,"Eagle County, Colorado",05000US08037,08,037
23855,"Elbert County, Colorado",05000US08039,08,039
655024,"El Paso County, Colorado",05000US08041,08,041
46809,"Fremont County, Colorado",05000US08043,08,043
57076,"Garfield County, Colorado",05000US08045,08,045
5605,"Gilpin County, Colorado",05000US08047,08,047
14411,"Grand County, Colorado",05000US08049,08,049
15651,"Gunnison County, Colorado",05000US08051,08,051
874,"Hinsdale County, Colorado",05000US08053,08,053
6502,"Huerfano County, Colorado",05000US08055,08,055
1335,"Jackson County, Colorado",05000US08057,08,057
552344,"Jefferson County, Colorado",05000US08059,08,059
1463,"Kiowa County, Colorado",05000US08061,08,061
7980,"Kit Carson County, Colorado",05000US08063,08,063
7362,"Lake County, Colorado",05000US08065,08,065
53182,"La Plata County, Colorado",05000US08067,08,067
318227,"Larimer County, Colorado",05000US08069,08,069
14503,"Las Animas County, Colorado",05000US08071,08,071
5478,"Lincoln County, Colorado",05000US08073,08,073
21928,"Logan County, Colorado",05000US08075,08,075
147834,"Mesa County, Colorado",05000US08077,08,077
733,"Mineral County, Colorado",05000US08079,08,079
13117,"Moffat County, Colorado",05000US08081,08,081
25700,"Montezuma County, Colorado",05000US08083,08,083
40815,"Montrose County, Colorado",05000US08085,08,085
28359,"Morgan County, Colorado",05000US08087,08,087
18572,"Otero County, Colorado",05000US08089,08,089
4580,"Ouray County, Colorado",05000US08091,08,091
16189,"Park County, Colorado",05000US08093,08,093
4371,"Phillips County, Colorado",05000US08095,08,095
17420,"Pitkin County, Colorado",05000US08097,08,097
12235,"Prowers County, Colorado",05000US08099,08,099
161519,"Pueblo County, Colorado",05000US08101,08,101
6712,"Rio Blanco County, Colorado",05000US08103,08,103
11745,"Rio Grande County, Colorado",05000US08105,08,105
23606,"Routt County, Colorado",05000US08107,08,107
6238,"Saguache County, Colorado",05000US08109,08,109
606,"San Juan County, Colorado",05000US08111,08,111
7676,"San Miguel County, Colorado",05000US08113,08,113
2365,"Sedgwick County, Colorado",05000US08115,08,115
28940,"Summit County, Colorado",05000US08117,08,117
23340,"Teller County, Colorado",05000US08119,08,119
4795,"Washington County, Colorado",05000US08121,08,121
270948,"Weld County, Colorado",05000US08123,08,123
10185,"Yuma County, Colorado",05000US08125,08,125
939983,"Fairfield County, Connecticut",05000US09001,09,001
896943,"Hartford County, Connecticut",05000US09003,09,003
186304,"Litchfield County, Connecticut",05000US09005,09,005
165165,"Middlesex County, Connecticut",05000US09007,09,007
862224,"New Haven County, Connecticut",05000US09009,09,009
273185,"New London County, Connecticut",05000US09011,09,011
151948,"Tolland County, Connecticut",05000US09013,09,013
117470,"Windham County, Connecticut",05000US09015,09,015
647484,"District of Columbia, District of Columbia",05000US11001,11,001
169509,"Kent County, Delaware",05000US10001,10,001
549643,"New Castle County, Delaware",05000US10003,10,003
207302,"Sussex County, Delaware",05000US10005,10,005
254218,"Alachua County, Florida",05000US12001,12,001
27135,"Baker County, Florida",05000US12003,12,003
175353,"Bay County, Florida",05000US12005,12,005
27223,"Bradford County, Florida",05000US12007,12,007
553591,"Brevard County, Florida",05000US12009,12,009
1843152,"Broward County, Florida",05000US12011,12,011
14615,"Calhoun County, Florida",05000US12013,12,013
165783,"Charlotte County, Florida",05000US12015,12,015
139654,"Citrus County, Florida",05000US12017,12,017
197417,"Clay County, Florida",05000US12019,12,019
